go_term,background_gene_count,train_variance,passed_variance_filter,mutual_information,mi_rank,selected
GO:0009506,908,0.004020815249532461,True,0.0,492,False
GO:0009507,4985,0.07658462971448898,True,0.05716594575840239,6,True
GO:0009524,72,0.00039300654316321015,True,0.014071633984222842,197,False
GO:0009532,25,0.00014497186930384487,True,0.0,493,False
GO:0009534,224,0.003417589934542775,True,0.0,494,False
GO:0009535,347,0.004275432787835598,True,0.0,495,False
GO:0009536,949,0.009801123291254044,True,0.015693969867054625,175,False
GO:0009543,51,0.00029645420727320015,True,0.0,496,False
GO:0009553,80,0.00038318263250403106,True,0.0,497,False
GO:0009555,261,0.0025504142977297306,True,0.0010127465831355487,366,False
GO:0009556,27,2.239504101453349e-05,True,0.01321324084892539,207,False
GO:0009561,36,0.0001388690434396267,True,0.0,498,False
GO:0009567,88,0.00016919622430577874,True,0.0,499,False
GO:0009570,634,0.023751992732286453,True,0.0,500,False
GO:0009574,26,2.5242979972972535e-05,True,0.0,501,False
GO:0009579,223,0.0036554911639541388,True,0.029728457837858713,50,True
GO:0009585,20,9.838130790740252e-05,True,0.011917487566619478,217,False
GO:0009611,231,0.0036624218337237835,True,0.0,502,False
GO:0009615,46,2.3846574549679644e-05,True,0.0036812409424564763,329,False
GO:0009617,149,0.0007658484973944724,True,0.0,503,False
GO:0009620,117,0.000490290520247072,True,0.0,504,False
GO:0009624,90,7.287837070180103e-05,True,0.014738628058029057,189,False
GO:0009625,47,0.00014288291276898235,True,0.0,505,False
GO:0009626,82,0.00020424234389793128,True,0.0,506,False
GO:0009627,55,0.000703579920809716,True,0.0,507,False
GO:0009630,48,0.00016708917974028736,True,0.011791813651943261,221,False
GO:0009631,65,4.728281783172861e-05,True,0.03229690799278262,41,True
GO:0009637,54,0.00017548716277815402,True,0.02127153835868123,112,False
GO:0009638,24,1.9432010958553292e-05,True,0.020657377963708257,122,False
GO:0009639,37,0.0005502913845703006,True,0.027331299847791035,68,True
GO:0009640,66,0.0002102709113387391,True,0.02921218230090883,56,True
GO:0009644,52,0.0006837283726781607,True,0.02946426943186098,53,True
GO:0009646,50,0.00019971960864495486,True,0.019196469112104708,132,False
GO:0009651,413,0.0015006951289251447,True,0.0,508,False
GO:0009658,189,0.0005767081747762859,True,0.0,509,False
GO:0009664,62,3.6005461879540235e-05,True,0.007026192363588146,282,False
GO:0009682,20,7.545408152509481e-05,True,0.0,510,False
GO:0009686,21,0.0025363790336996317,True,0.0014223749878736758,361,False
GO:0009691,20,0.0022048235405236483,True,0.0,511,False
GO:0009693,21,0.0009171065175905824,True,0.01620796546040748,167,False
GO:0009694,24,0.004343116655945778,True,0.002647068988357537,343,False
GO:0009695,28,0.0023425607942044735,True,0.0064543998090187404,290,False
GO:0009696,20,0.004183271899819374,True,0.0,512,False
GO:0009705,133,0.00013213392230682075,True,0.005189344570858401,305,False
GO:0009706,71,0.00019165201229043305,True,0.01807769639114598,146,False
GO:0009707,53,0.000867883616592735,True,0.0,513,False
GO:0009723,124,0.000555157836060971,True,0.0,514,False
GO:0009733,277,0.0016703060828149319,True,0.0,515,False
GO:0009734,68,0.0004043714143335819,True,0.015008149102376578,184,False
GO:0009735,68,7.809158705640584e-05,True,0.008572590298236094,262,False
GO:0009736,68,0.00011196959530934691,True,0.024415544332627714,85,False
GO:0009737,444,0.001612536027096212,True,0.0,516,False
GO:0009738,115,0.00027798538212664425,True,0.0,517,False
GO:0009739,91,0.00037334152148105204,True,0.004329678903735701,320,False
GO:0009740,43,0.00019471516134217381,True,0.0070829871277038325,280,False
GO:0009741,44,0.0003351783670950681,True,0.005086769544689007,307,False
GO:0009742,66,6.802505231462419e-05,True,0.0,518,False
GO:0009744,69,0.0007207556045614183,True,0.0,519,False
GO:0009749,56,0.00021714232570957392,True,0.018036981516905914,147,False
GO:0009751,136,0.0003972827980760485,True,0.022444847455954875,99,False
GO:0009753,137,0.0021121609024703503,True,0.0,520,False
GO:0009755,31,4.76395462101209e-06,False,,,False
GO:0009767,20,0.0008953107171691954,True,0.0,521,False
GO:0009768,23,0.0023516069632023573,True,0.022658874158358655,97,False
GO:0009785,22,9.001553735288326e-06,False,,,False
GO:0009787,21,1.5910371075733565e-05,False,,,False
GO:0009788,62,0.00017813275917433202,True,0.003986362209563055,327,False
GO:0009789,53,8.190685912268236e-05,True,0.01735575632106423,156,False
GO:0009791,32,8.283189526991919e-05,True,0.0,522,False
GO:0009793,465,0.00263269548304379,True,0.004630749243817567,315,False
GO:0009809,41,0.0013650336768478155,True,0.03488612277547465,32,True
GO:0009813,20,0.0010460736230015755,True,0.039669927828947626,20,True
GO:0009825,32,0.0001309468934778124,True,0.01606377684073146,169,False
GO:0009826,129,0.0015437923138961196,True,0.00941545581031833,247,False
GO:0009827,69,8.979814447229728e-05,True,0.028006967425335816,63,True
GO:0009828,39,3.332370170028298e-06,False,,,False
GO:0009832,35,0.00022394275583792478,True,0.0,523,False
GO:0009833,27,0.001133106416091323,True,0.0,524,False
GO:0009834,63,0.00012823777797166258,True,0.024853341603437107,81,False
GO:0009845,97,0.0006071303505450487,True,0.008703756673290153,261,False
GO:0009846,77,0.00037554570008069277,True,0.0244668359602076,84,False
GO:0009853,37,0.001139812869951129,True,0.007034952101062197,281,False
GO:0009860,151,0.0015611209673807025,True,0.04258429320125434,15,True
GO:0009863,29,1.672072903602384e-05,False,,,False
GO:0009867,59,0.0003303589764982462,True,0.0,525,False
GO:0009873,53,6.190125714056194e-05,True,0.0,526,False
GO:0009901,21,0.0003014050889760256,True,0.022610913891077944,98,False
GO:0009903,22,1.1077340786869172e-05,False,,,False
GO:0009904,21,7.510598152293824e-06,False,,,False
GO:0009908,99,0.001124584348872304,True,0.022859919503775528,95,False
GO:0009909,87,8.857618377078325e-05,True,0.014462023128377632,193,False
GO:0009910,49,4.7021607315400615e-05,True,0.0,527,False
GO:0009911,44,0.00023603983572684228,True,0.0,528,False
GO:0009922,26,0.0017835741164162755,True,0.0,529,False
GO:0009926,44,0.0004321424930822104,True,0.01919332106873184,133,False
GO:0009931,47,0.0001691054058028385,True,0.03834377333959016,21,True
GO:0009933,20,4.5592159949592315e-06,False,,,False
GO:0009934,22,6.508713340735994e-06,False,,,False
GO:0009941,558,0.007327860686928034,True,0.017471376244698966,155,False
GO:0009944,23,8.401779632549733e-05,True,0.0,530,False
GO:0009958,36,0.0002373757743043825,True,0.0,531,False
GO:0009959,25,1.3509484233509284e-05,False,,,False
GO:0009960,34,5.8888264902634546e-05,True,0.0016393510300336533,357,False
GO:0009965,65,0.00026091476320289075,True,0.009890773289797483,241,False
GO:0009969,20,1.6996140402625315e-05,False,,,False
GO:0009970,21,0.00020296676666475832,True,0.0,532,False
GO:0009975,22,0.0006626321701332927,True,0.004320149086029401,321,False
GO:0009982,20,6.623105036851484e-06,False,,,False
GO:0010008,34,3.958828528993763e-05,True,0.02097114514878995,117,False
GO:0010015,21,4.4628345676756e-06,False,,,False
GO:0010017,28,7.293030648725107e-05,True,0.014752151703958827,188,False
GO:0010020,24,5.823737592436373e-05,True,0.014376666601935817,194,False
GO:0010025,29,0.0005470907199196517,True,0.010764218536553738,233,False
GO:0010026,28,3.694998667924665e-05,True,0.0,533,False
GO:0010027,53,0.0003190027200616896,True,0.008946984489148546,254,False
GO:0010029,55,4.506660479819402e-05,True,0.0050703603901383065,308,False
GO:0010030,25,3.617035326897167e-05,True,0.0,534,False
GO:0010039,28,9.200340173265431e-06,False,,,False
GO:0010043,48,0.00023228704230859876,True,0.0,535,False
GO:0010051,30,2.366927219554782e-05,True,0.0,536,False
GO:0010053,21,3.391532663954422e-05,True,0.014617940628427695,191,False
GO:0010073,49,2.1698779164580628e-05,True,0.0,537,False
GO:0010075,24,2.5609484509914182e-05,True,0.0,538,False
GO:0010078,42,0.0001845617516664788,True,0.005353976709099095,301,False
